TransactionID,OrderDate,Region,ProductID,Quantity,UnitPrice,DiscountPct,SalesAmount
TXN110752,2025-05-11,Central,P010,5,1815,0,9075.0
TXN110753,2025-05-21,Central,P017,1,326,0,326.0
TXN110754,2025-05-07,Central,P008,1,8440,0,8440.0
TXN110755,2025-05-14,Central,P007,4,10164,0,40656.0
TXN110756,2025-05-06,Central,P016,4,574,0,2296.0
TXN110757,2025-05-07,Central,P012,1,1643,10,1478.7
TXN110758,2025-05-22,Central,P006,5,6059,0,30295.0
TXN110759,2025-05-19,Central,P012,1,1643,0,1643.0
TXN110760,2025-05-02,Central,P003,4,28854,0,115416.0
TXN110761,2025-05-22,Central,P019,3,8382,10,22631.4
TXN110762,2025-05-18,Central,P015,2,71,0,142.0
TXN110763,2025-05-03,Central,P005,2,9455,0,18910.0
TXN110764,2025-05-10,Central,P011,3,2085,0,6255.0
TXN110765,2025-05-27,Central,P018,1,12532,10,11278.8
TXN110766,2025-05-10,Central,P008,2,8440,5,16036.0
TXN110767,2025-05-25,Central,P007,1,10164,0,10164.0
TXN110768,2025-05-25,Central,P002,2,15427,0,30854.0
TXN110769,2025-05-15,Central,P005,3,9455,0,28365.0
TXN110770,2025-05-26,Central,P010,2,1815,0,3630.0
TXN110771,2025-05-08,Central,P004,4,56667,0,226668.0
TXN110772,2025-05-17,Central,P019,5,8382,0,41910.0
TXN110773,2025-05-02,Central,P009,1,7247,0,7247.0
TXN110774,2025-05-02,Central,P015,3,71,0,213.0
TXN110775,2025-05-01,Central,P001,5,51189,0,255945.0
TXN110776,2025-05-05,Central,P014,2,465,0,930.0
TXN110777,2025-05-07,Central,P018,2,12532,0,25064.0
TXN110778,2025-05-26,Central,P012,4,1643,15,5586.2
TXN110779,2025-05-02,Central,P004,4,56667,0,226668.0
TXN110780,2025-05-11,Central,P006,4,6059,10,21812.4
TXN110781,2025-05-20,Central,P010,1,1815,0,1815.0
TXN110782,2025-05-16,Central,P013,1,1187,0,1187.0
TXN110783,2025-05-25,Central,P018,5,12532,0,62660.0
TXN110784,2025-05-20,Central,P020,2,6635,5,12606.5
TXN110785,2025-05-13,Central,P014,3,465,0,1395.0
TXN110786,2025-05-02,Central,P010,4,1815,5,6897.0
TXN110787,2025-05-20,Central,P005,5,9455,0,47275.0
TXN110788,2025-05-12,Central,P008,2,8440,0,16880.0
TXN110789,2025-05-17,Central,P012,3,1643,10,4436.1
TXN110790,2025-05-25,Central,P020,2,6635,15,11279.5
TXN110791,2025-05-21,Central,P008,2,8440,0,16880.0
TXN110792,2025-05-25,Central,P010,5,1815,0,9075.0
TXN110793,2025-05-14,Central,P007,2,10164,0,20328.0
TXN110794,2025-05-07,Central,P011,1,2085,10,1876.5
TXN110795,2025-05-27,Central,P009,2,7247,10,13044.6
TXN110796,2025-05-10,Central,P016,4,574,0,2296.0
TXN110797,2025-05-09,Central,P001,5,51189,0,255945.0
TXN110798,2025-05-13,Central,P018,5,12532,0,62660.0
TXN110799,2025-05-18,Central,P001,5,51189,0,255945.0
TXN110800,2025-05-17,Central,P019,2,8382,0,16764.0
TXN110801,2025-05-26,Central,P005,2,9455,0,18910.0
TXN110802,2025-05-05,Central,P007,3,10164,0,30492.0
TXN110803,2025-05-15,Central,P013,4,1187,0,4748.0
TXN110804,2025-05-02,Central,P001,3,51189,0,153567.0
TXN110805,2025-05-13,Central,P018,4,12532,0,50128.0
TXN110806,2025-05-12,Central,P016,2,574,10,1033.2
TXN110807,2025-05-04,Central,P018,5,12532,0,62660.0
TXN110808,2025-05-02,Central,P001,4,51189,0,204756.0
TXN110809,2025-05-13,Central,P008,5,8440,10,37980.0
TXN110810,2025-05-14,Central,P003,4,28854,0,115416.0
TXN110811,2025-05-17,Central,P007,4,10164,0,40656.0
TXN110812,2025-05-18,Central,P018,3,12532,0,37596.0
TXN110813,2025-05-02,Central,P010,4,1815,0,7260.0
TXN110814,2025-05-19,Central,P013,1,1187,0,1187.0
TXN110815,2025-05-13,Central,P003,5,28854,0,144270.0
TXN110816,2025-05-10,Central,P014,5,465,0,2325.0
TXN110817,2025-05-27,Central,P006,1,6059,0,6059.0
TXN110818,2025-05-11,Central,P019,5,8382,0,41910.0
TXN110819,2025-05-21,Central,P020,2,6635,0,13270.0
TXN110820,2025-05-07,Central,P017,2,326,0,652.0
TXN110821,2025-05-07,Central,P009,4,7247,0,28988.0
TXN110822,2025-05-05,Central,P015,5,71,0,355.0
TXN110823,2025-05-20,Central,P002,1,15427,0,15427.0
TXN110824,2025-05-15,Central,P007,1,10164,0,10164.0
TXN110825,2025-05-12,Central,P013,4,1187,0,4748.0
TXN110826,2025-05-18,Central,P020,2,6635,0,13270.0
TXN110827,2025-05-22,Central,P007,1,10164,5,9655.8
TXN110828,2025-05-25,Central,P009,4,7247,0,28988.0
TXN110829,2025-05-21,Central,P020,1,6635,0,6635.0
TXN110830,2025-05-05,Central,P015,1,71,0,71.0
TXN110831,2025-05-23,Central,P020,1,6635,10,5971.5
TXN110832,2025-05-07,Central,P004,2,56667,0,113334.0
TXN110833,2025-05-15,Central,P002,1,15427,0,15427.0
TXN110834,2025-05-06,Central,P015,5,71,0,355.0
TXN110835,2025-05-14,Central,P008,1,8440,0,8440.0
TXN110836,2025-05-09,Central,P018,1,12532,5,11905.4
TXN110837,2025-05-14,Central,P004,5,56667,0,283335.0
TXN110838,2025-05-01,Central,P017,1,326,10,293.4
TXN110839,2025-05-22,Central,P019,4,8382,0,33528.0
TXN110840,2025-05-06,Central,P002,5,15427,0,77135.0
TXN110841,2025-05-07,Central,P017,1,326,0,326.0
TXN110842,2025-05-18,Central,P017,1,326,0,326.0
TXN110843,2025-05-16,Central,P020,5,6635,0,33175.0
TXN110844,2025-05-07,Central,P017,4,326,0,1304.0
TXN110845,2025-05-02,Central,P005,5,9455,0,47275.0
TXN110846,2025-05-07,Central,P002,2,15427,0,30854.0
TXN110847,2025-05-27,Central,P009,3,7247,0,21741.0
TXN110848,2025-05-16,Central,P002,1,15427,15,13112.95
TXN110849,2025-05-06,Central,P011,2,2085,0,4170.0
TXN110850,2025-05-06,Central,P010,1,1815,0,1815.0
TXN110851,2025-05-13,Central,P016,4,574,0,2296.0
TXN110852,2025-05-07,Central,P015,1,71,0,71.0
TXN110853,2025-05-24,Central,P007,2,10164,0,20328.0
TXN110854,2025-05-13,Central,P014,4,465,0,1860.0
TXN110855,2025-05-23,Central,P020,2,6635,0,13270.0
TXN110856,2025-05-02,Central,P002,3,15427,0,46281.0
TXN110857,2025-05-10,Central,P009,5,7247,5,34423.25
TXN110858,2025-05-14,Central,P009,4,7247,0,28988.0
TXN110859,2025-05-13,Central,P007,4,10164,0,40656.0
TXN110860,2025-05-20,Central,P016,2,574,0,1148.0
TXN110861,2025-05-09,Central,P019,5,8382,5,39814.5
TXN110862,2025-05-22,Central,P011,5,2085,15,8861.25
TXN110863,2025-05-25,Central,P006,1,6059,0,6059.0
TXN110864,2025-05-14,Central,P006,5,6059,0,30295.0
TXN110865,2025-05-27,Central,P012,2,1643,0,3286.0
TXN110866,2025-05-16,Central,P010,4,1815,0,7260.0
TXN110867,2025-05-01,Central,P001,1,51189,0,51189.0
TXN110868,2025-05-27,Central,P008,4,8440,5,32072.0
TXN110869,2025-05-06,Central,P004,3,56667,0,170001.0
TXN110870,2025-05-20,Central,P019,1,8382,0,8382.0
TXN110871,2025-05-01,Central,P018,2,12532,0,25064.0
TXN110872,2025-06-03,North,P005,3,9455,10,25528.5
TXN110873,2025-06-24,North,P018,3,12532,15,31956.6
TXN110874,2025-06-20,North,P015,5,71,10,319.5
TXN110875,2025-06-18,North,P014,1,465,0,465.0
TXN110876,2025-06-16,North,P001,2,51189,10,92140.2
TXN110877,2025-06-23,North,P016,5,574,0,2870.0
TXN110878,2025-06-22,North,P018,4,12532,0,50128.0
TXN110879,2025-06-03,North,P010,4,1815,5,6897.0
TXN110880,2025-06-17,North,P014,5,465,0,2325.0
TXN110881,2025-06-20,North,P004,2,56667,0,113334.0
TXN110882,2025-06-05,North,P020,5,6635,0,33175.0
TXN110883,2025-06-20,North,P013,4,1187,0,4748.0
TXN110884,2025-06-15,North,P014,5,465,0,2325.0
TXN110885,2025-06-27,North,P005,1,9455,10,8509.5
TXN110886,2025-06-21,North,P004,4,56667,0,226668.0
TXN110887,2025-06-10,North,P003,1,28854,10,25968.6
TXN110888,2025-06-08,North,P005,5,9455,10,42547.5
TXN110889,2025-06-06,North,P020,2,6635,0,13270.0
TXN110890,2025-06-24,North,P020,2,6635,0,13270.0
TXN110891,2025-06-13,North,P018,1,12532,0,12532.0
TXN110892,2025-06-16,North,P004,1,56667,5,53833.65
TXN110893,2025-06-07,North,P004,5,56667,0,283335.0
TXN110894,2025-06-16,North,P005,1,9455,10,8509.5
TXN110895,2025-06-02,North,P017,2,326,0,652.0
TXN110896,2025-06-08,North,P003,4,28854,5,109645.2
TXN110897,2025-06-13,North,P020,3,6635,0,19905.0
TXN110898,2025-06-22,North,P006,3,6059,0,18177.0
TXN110899,2025-06-10,North,P010,3,1815,5,5172.75
TXN110900,2025-06-19,North,P020,4,6635,0,26540.0
TXN110901,2025-06-20,North,P003,5,28854,10,129843.0
TXN110902,2025-06-01,North,P005,1,9455,5,8982.25
TXN110903,2025-06-06,North,P017,4,326,0,1304.0
TXN110904,2025-06-18,North,P003,5,28854,0,144270.0
TXN110905,2025-06-13,North,P018,1,12532,0,12532.0
TXN110906,2025-06-10,North,P019,1,8382,0,8382.0
TXN110907,2025-06-08,North,P007,1,10164,10,9147.6
TXN110908,2025-06-24,North,P011,2,2085,5,3961.5
TXN110909,2025-06-26,North,P014,5,465,15,1976.25
TXN110910,2025-06-27,North,P017,3,326,0,978.0
TXN110911,2025-06-20,North,P009,3,7247,0,21741.0
TXN110912,2025-06-14,North,P020,1,6635,5,6303.25
TXN110913,2025-06-05,North,P018,4,12532,0,50128.0
TXN110914,2025-06-21,North,P006,1,6059,0,6059.0
TXN110915,2025-06-26,North,P016,5,574,0,2870.0
TXN110916,2025-06-07,North,P019,5,8382,0,41910.0
TXN110917,2025-06-27,North,P004,5,56667,0,283335.0
TXN110918,2025-06-02,North,P010,5,1815,0,9075.0
TXN110919,2025-06-22,North,P013,3,1187,0,3561.0
TXN110920,2025-06-10,North,P007,3,10164,0,30492.0
TXN110921,2025-06-09,North,P006,2,6059,0,12118.0
TXN110922,2025-06-03,North,P001,4,51189,5,194518.2
TXN110923,2025-06-22,North,P011,4,2085,5,7923.0
TXN110924,2025-06-27,North,P014,3,465,0,1395.0
TXN110925,2025-06-11,North,P016,4,574,0,2296.0
TXN110926,2025-06-08,North,P012,1,1643,0,1643.0
TXN110927,2025-06-15,North,P015,3,71,0,213.0
TXN110928,2025-06-03,North,P001,4,51189,10,184280.4
TXN110929,2025-06-06,North,P004,2,56667,0,113334.0
TXN110930,2025-06-19,North,P015,5,71,0,355.0
TXN110931,2025-06-12,North,P019,4,8382,0,33528.0
TXN110932,2025-06-17,North,P006,3,6059,15,15450.45
TXN110933,2025-06-02,North,P006,1,6059,0,6059.0
TXN110934,2025-06-25,North,P010,5,1815,0,9075.0
TXN110935,2025-06-23,North,P006,3,6059,5,17268.15
TXN110936,2025-06-06,North,P001,1,51189,0,51189.0
TXN110937,2025-06-20,North,P013,4,1187,5,4510.6
TXN110938,2025-06-23,North,P001,3,51189,10,138210.3
TXN110939,2025-06-24,North,P017,1,326,0,326.0
TXN110940,2025-06-20,North,P016,3,574,0,1722.0
TXN110941,2025-06-04,North,P002,4,15427,0,61708.0
TXN110942,2025-06-27,North,P011,4,2085,0,8340.0
TXN110943,2025-06-08,North,P010,2,1815,0,3630.0
TXN110944,2025-06-27,North,P006,1,6059,0,6059.0
TXN110945,2025-06-08,North,P001,1,51189,0,51189.0
TXN110946,2025-06-20,North,P019,5,8382,10,37719.0
TXN110947,2025-06-06,North,P011,1,2085,0,2085.0
TXN110948,2025-06-14,North,P004,3,56667,0,170001.0
TXN110949,2025-06-15,North,P012,3,1643,0,4929.0
TXN110950,2025-06-24,North,P011,4,2085,0,8340.0
TXN110951,2025-06-03,North,P014,1,465,0,465.0
TXN110952,2025-06-21,North,P003,5,28854,5,137056.5
TXN110953,2025-06-02,North,P002,3,15427,15,39338.85
TXN110954,2025-06-22,North,P008,3,8440,0,25320.0
TXN110955,2025-06-07,North,P014,5,465,0,2325.0
TXN110956,2025-06-04,North,P008,2,8440,0,16880.0
TXN110957,2025-06-26,North,P012,3,1643,10,4436.1
TXN110958,2025-06-27,North,P006,4,6059,0,24236.0
TXN110959,2025-06-13,North,P003,1,28854,0,28854.0
TXN110960,2025-06-03,North,P010,5,1815,15,7713.75
TXN110961,2025-06-10,North,P001,1,51189,5,48629.55
TXN110962,2025-06-01,North,P013,5,1187,0,5935.0
TXN110963,2025-06-03,North,P002,2,15427,0,30854.0
TXN110964,2025-06-16,North,P003,3,28854,10,77905.8
TXN110965,2025-06-19,North,P017,4,326,0,1304.0
TXN110966,2025-06-25,North,P010,4,1815,5,6897.0
TXN110967,2025-06-02,North,P006,5,6059,0,30295.0
TXN110968,2025-06-20,North,P015,3,71,0,213.0
TXN110969,2025-06-23,North,P019,2,8382,0,16764.0
TXN110970,2025-06-18,North,P009,4,7247,0,28988.0
TXN110971,2025-06-07,North,P001,3,51189,0,153567.0
TXN110972,2025-06-08,North,P014,3,465,0,1395.0
TXN110973,2025-06-08,North,P013,1,1187,0,1187.0
TXN110974,2025-06-12,North,P012,1,1643,0,1643.0
TXN110975,2025-06-18,North,P002,5,15427,10,69421.5
TXN110976,2025-06-19,North,P019,4,8382,0,33528.0
TXN110977,2025-06-24,North,P006,2,6059,0,12118.0
TXN110978,2025-06-12,North,P020,4,6635,0,26540.0
TXN110979,2025-06-26,North,P014,1,465,0,465.0
TXN110980,2025-06-25,North,P007,1,10164,0,10164.0
TXN110981,2025-06-10,North,P011,4,2085,0,8340.0
TXN110982,2025-06-26,North,P009,4,7247,0,28988.0
TXN110983,2025-06-10,North,P014,3,465,10,1255.5
TXN110984,2025-06-20,North,P006,3,6059,0,18177.0
TXN110985,2025-06-01,North,P017,5,326,0,1630.0
TXN110986,2025-06-19,North,P011,3,2085,0,6255.0
TXN110987,2025-06-21,North,P006,3,6059,0,18177.0
TXN110988,2025-06-15,North,P015,4,71,5,269.8
TXN110989,2025-06-05,North,P003,5,28854,15,122629.5
TXN110990,2025-06-17,North,P010,2,1815,0,3630.0
TXN110991,2025-06-11,North,P006,5,6059,0,30295.0
TXN110992,2025-06-14,North,P017,1,326,10,293.4
TXN110993,2025-06-12,North,P010,1,1815,0,1815.0
TXN110994,2025-06-05,North,P007,4,10164,0,40656.0
TXN110995,2025-06-18,North,P008,5,8440,5,40090.0
TXN110996,2025-06-14,North,P004,5,56667,0,283335.0
TXN110997,2025-06-07,North,P020,3,6635,0,19905.0
TXN110998,2025-06-18,North,P003,2,28854,0,57708.0
TXN110999,2025-06-22,North,P018,4,12532,15,42608.8
TXN111000,2025-06-04,North,P008,3,8440,10,22788.0
TXN111001,2025-06-18,North,P014,5,465,0,2325.0
TXN111002,2025-06-04,North,P010,4,1815,15,6171.0
TXN111003,2025-06-21,North,P004,3,56667,10,153000.9
TXN111004,2025-06-20,North,P019,1,8382,0,8382.0
TXN111005,2025-06-23,North,P013,4,1187,0,4748.0
TXN111006,2025-06-25,North,P005,2,9455,0,18910.0
TXN111007,2025-06-11,North,P009,4,7247,0,28988.0
TXN111008,2025-06-12,North,P018,5,12532,0,62660.0
TXN111009,2025-06-27,North,P006,2,6059,0,12118.0
TXN111010,2025-06-04,North,P013,5,1187,0,5935.0
TXN111011,2025-06-17,North,P011,4,2085,0,8340.0
TXN111012,2025-06-19,North,P016,2,574,0,1148.0
TXN111013,2025-06-10,North,P002,3,15427,0,46281.0
TXN111014,2025-06-16,North,P007,4,10164,0,40656.0
TXN111015,2025-06-15,North,P008,3,8440,0,25320.0
TXN111016,2025-06-24,North,P011,4,2085,0,8340.0
TXN111017,2025-06-01,North,P018,2,12532,0,25064.0
TXN111018,2025-06-08,North,P002,5,15427,0,77135.0
TXN111019,2025-06-03,North,P001,2,51189,0,102378.0
TXN111020,2025-06-04,North,P015,4,71,0,284.0
TXN111021,2025-06-22,North,P005,2,9455,0,18910.0
TXN111022,2025-06-17,North,P009,3,7247,0,21741.0
TXN111023,2025-06-01,North,P007,4,10164,0,40656.0
TXN111024,2025-06-26,North,P017,4,326,0,1304.0
TXN111025,2025-06-01,North,P016,1,574,0,574.0
TXN111026,2025-06-19,North,P002,5,15427,0,77135.0
TXN111027,2025-06-12,North,P015,3,71,0,213.0
TXN111028,2025-06-13,North,P007,3,10164,10,27442.8
TXN111029,2025-06-22,North,P006,2,6059,0,12118.0
TXN111030,2025-06-18,North,P009,4,7247,0,28988.0
TXN111031,2025-06-05,North,P008,5,8440,0,42200.0
TXN111032,2025-06-05,North,P001,5,51189,0,255945.0
TXN111033,2025-06-13,North,P002,1,15427,0,15427.0
TXN111034,2025-06-23,North,P010,4,1815,10,6534.0
TXN111035,2025-06-13,North,P005,1,9455,0,9455.0
TXN111036,2025-06-21,North,P018,1,12532,0,12532.0
TXN111037,2025-06-11,North,P018,1,12532,0,12532.0
TXN111038,2025-06-20,North,P008,2,8440,0,16880.0
TXN111039,2025-06-14,North,P012,3,1643,0,4929.0
TXN111040,2025-06-16,North,P018,2,12532,10,22557.6
TXN111041,2025-06-19,North,P012,2,1643,0,3286.0
TXN111042,2025-06-25,North,P008,5,8440,0,42200.0
TXN111043,2025-06-15,North,P009,4,7247,0,28988.0
TXN111044,2025-06-20,North,P003,2,28854,0,57708.0
TXN111045,2025-06-14,North,P006,5,6059,0,30295.0
TXN111046,2025-06-22,North,P006,3,6059,0,18177.0
TXN111047,2025-06-11,North,P016,1,574,0,574.0
TXN111048,2025-06-24,North,P012,3,1643,0,4929.0
TXN111049,2025-06-10,North,P004,4,56667,15,192667.8
TXN111050,2025-06-16,North,P008,1,8440,0,8440.0
TXN111051,2025-06-21,North,P019,5,8382,0,41910.0
TXN111052,2025-06-24,North,P003,4,28854,0,115416.0
TXN111053,2025-06-21,North,P004,5,56667,0,283335.0
TXN111054,2025-06-09,North,P001,1,51189,0,51189.0
TXN111055,2025-06-11,North,P010,2,1815,0,3630.0
TXN111056,2025-06-21,North,P002,4,15427,0,61708.0
TXN111057,2025-06-16,North,P011,5,2085,0,10425.0
TXN111058,2025-06-15,North,P018,2,12532,0,25064.0
TXN111059,2025-06-16,North,P013,5,1187,15,5044.75
TXN111060,2025-06-16,North,P011,4,2085,0,8340.0
TXN111061,2025-06-24,North,P018,2,12532,15,21304.4
TXN111062,2025-06-03,North,P015,5,71,0,355.0
TXN111063,2025-06-22,North,P020,5,6635,10,29857.5
TXN111064,2025-06-08,North,P019,1,8382,0,8382.0
TXN111065,2025-06-02,North,P007,4,10164,0,40656.0
TXN111066,2025-06-07,North,P002,5,15427,5,73278.25
TXN111067,2025-06-16,North,P007,5,10164,0,50820.0
TXN111068,2025-06-02,North,P017,5,326,5,1548.5
TXN111069,2025-06-18,North,P002,5,15427,10,69421.5
TXN111070,2025-06-24,North,P001,3,51189,0,153567.0
TXN111071,2025-06-23,North,P011,3,2085,0,6255.0
TXN111072,2025-06-09,North,P005,2,9455,0,18910.0
TXN111073,2025-06-05,North,P008,5,8440,0,42200.0
TXN111074,2025-06-15,North,P020,4,6635,0,26540.0
TXN111075,2025-06-26,North,P004,1,56667,10,51000.3
TXN111076,2025-06-03,North,P020,3,6635,5,18909.75
TXN111077,2025-06-15,North,P014,2,465,0,930.0
TXN111078,2025-06-19,North,P012,3,1643,5,4682.55
TXN111079,2025-06-02,North,P008,5,8440,0,42200.0
TXN111080,2025-06-07,North,P009,4,7247,15,24639.8
TXN111081,2025-06-02,North,P015,1,71,0,71.0
TXN111082,2025-06-27,North,P014,3,465,0,1395.0
TXN111083,2025-06-03,North,P007,1,10164,15,8639.4
TXN111084,2025-06-27,North,P005,4,9455,0,37820.0
TXN111085,2025-06-27,North,P020,2,6635,0,13270.0
TXN111086,2025-06-23,North,P005,1,9455,0,9455.0
TXN111087,2025-06-20,North,P009,2,7247,0,14494.0
TXN111088,2025-06-24,North,P012,4,1643,10,5914.8
TXN111089,2025-06-25,North,P013,1,1187,0,1187.0
TXN111090,2025-06-17,North,P003,1,28854,0,28854.0
TXN111091,2025-06-24,North,P002,1,15427,0,15427.0
TXN111092,2025-06-07,North,P010,4,1815,0,7260.0
TXN111093,2025-06-27,North,P010,2,1815,0,3630.0
TXN111094,2025-06-22,North,P013,2,1187,0,2374.0
TXN111095,2025-06-11,North,P015,2,71,0,142.0
TXN111096,2025-06-21,North,P020,3,6635,5,18909.75
TXN111097,2025-06-10,North,P005,1,9455,0,9455.0
TXN111098,2025-06-01,North,P009,4,7247,0,28988.0
TXN111099,2025-06-14,North,P002,5,15427,0,77135.0
TXN111100,2025-06-27,North,P002,3,15427,0,46281.0
TXN111101,2025-06-05,North,P016,1,574,0,574.0
TXN111102,2025-06-07,North,P003,1,28854,0,28854.0
TXN111103,2025-06-25,North,P009,5,7247,0,36235.0
TXN111104,2025-06-21,North,P018,2,12532,0,25064.0
TXN111105,2025-06-09,North,P005,5,9455,0,47275.0
TXN111106,2025-06-25,North,P004,2,56667,0,113334.0
TXN111107,2025-06-24,North,P015,4,71,0,284.0
TXN111108,2025-06-09,North,P014,3,465,0,1395.0
TXN111109,2025-06-16,North,P001,3,51189,0,153567.0
TXN111110,2025-06-17,North,P017,1,326,0,326.0
TXN111111,2025-06-15,North,P012,3,1643,0,4929.0
TXN111112,2025-06-07,North,P001,1,51189,0,51189.0
TXN111113,2025-06-06,North,P002,1,15427,0,15427.0
TXN111114,2025-06-22,North,P003,1,28854,0,28854.0
TXN111115,2025-06-15,North,P018,3,12532,0,37596.0
TXN111116,2025-06-11,North,P013,2,1187,0,2374.0
TXN111117,2025-06-02,North,P016,1,574,0,574.0
TXN111118,2025-06-13,North,P013,5,1187,0,5935.0
TXN111119,2025-06-12,North,P012,2,1643,0,3286.0
TXN111120,2025-06-15,North,P019,4,8382,0,33528.0
TXN111121,2025-06-26,North,P017,4,326,0,1304.0
TXN111122,2025-06-13,North,P014,4,465,0,1860.0
TXN111123,2025-06-21,North,P014,1,465,0,465.0
TXN111124,2025-06-02,North,P010,3,1815,0,5445.0
TXN111125,2025-06-02,North,P008,3,8440,15,21522.0
TXN111126,2025-06-03,North,P005,3,9455,0,28365.0
TXN111127,2025-06-04,North,P014,1,465,0,465.0
TXN111128,2025-06-07,North,P012,3,1643,5,4682.55
TXN111129,2025-06-24,North,P004,1,56667,0,56667.0
TXN111130,2025-06-09,North,P020,2,6635,0,13270.0
TXN111131,2025-06-08,North,P019,2,8382,15,14249.4
TXN111132,2025-06-21,North,P006,1,6059,0,6059.0
TXN111133,2025-06-24,North,P019,1,8382,15,7124.7
TXN111134,2025-06-02,North,P010,1,1815,15,1542.75
TXN111135,2025-06-09,North,P006,5,6059,0,30295.0
TXN111136,2025-06-23,North,P001,4,51189,0,204756.0
TXN111137,2025-06-16,North,P005,4,9455,10,34038.0
TXN111138,2025-06-08,North,P009,2,7247,5,13769.3
TXN111139,2025-06-06,North,P012,1,1643,0,1643.0
TXN111140,2025-06-26,North,P011,5,2085,0,10425.0
TXN111141,2025-06-09,North,P016,3,574,10,1549.8
TXN111142,2025-06-08,North,P019,2,8382,0,16764.0
TXN111143,2025-06-13,North,P007,4,10164,0,40656.0
TXN111144,2025-06-18,North,P005,4,9455,0,37820.0
TXN111145,2025-06-17,North,P006,2,6059,0,12118.0
TXN111146,2025-06-01,North,P013,5,1187,5,5638.25
TXN111147,2025-06-10,North,P003,2,28854,15,49051.8
TXN111148,2025-06-18,North,P007,5,10164,0,50820.0
TXN111149,2025-06-02,North,P014,5,465,5,2208.75
TXN111150,2025-06-09,North,P010,4,1815,0,7260.0
TXN111151,2025-06-13,North,P002,1,15427,0,15427.0
TXN111152,2025-06-08,North,P017,4,326,0,1304.0
TXN111153,2025-06-02,North,P019,4,8382,10,30175.2
TXN111154,2025-06-05,North,P017,5,326,0,1630.0
TXN111155,2025-06-06,North,P008,4,8440,0,33760.0
TXN111156,2025-06-23,North,P010,1,1815,0,1815.0
TXN111157,2025-06-06,North,P006,2,6059,0,12118.0
TXN111158,2025-06-11,North,P005,1,9455,10,8509.5
TXN111159,2025-06-09,North,P013,4,1187,10,4273.2
TXN111160,2025-06-08,North,P001,5,51189,10,230350.5
TXN111161,2025-06-27,North,P007,3,10164,5,28967.4
TXN111162,2025-06-03,North,P019,1,8382,0,8382.0
TXN111163,2025-06-19,North,P005,1,9455,0,9455.0
TXN111164,2025-06-02,North,P006,4,6059,15,20600.6
TXN111165,2025-06-16,North,P016,1,574,0,574.0
TXN111166,2025-06-21,North,P002,3,15427,0,46281.0
TXN111167,2025-06-13,North,P014,3,465,0,1395.0
TXN111168,2025-06-16,North,P010,3,1815,15,4628.25
TXN111169,2025-06-27,North,P008,2,8440,0,16880.0
TXN111170,2025-06-22,North,P011,2,2085,0,4170.0
TXN111171,2025-06-24,North,P008,5,8440,0,42200.0
TXN111172,2025-06-09,North,P002,1,15427,15,13112.95
TXN111173,2025-06-25,North,P020,1,6635,0,6635.0
TXN111174,2025-06-06,North,P004,5,56667,0,283335.0
TXN111175,2025-06-19,North,P004,3,56667,0,170001.0
TXN111176,2025-06-04,North,P011,1,2085,0,2085.0
TXN111177,2025-06-16,North,P020,4,6635,0,26540.0
TXN111178,2025-06-01,North,P001,2,51189,0,102378.0
TXN111179,2025-06-16,North,P016,1,574,0,574.0
TXN111180,2025-06-26,North,P019,2,8382,0,16764.0
TXN111181,2025-06-25,North,P020,4,6635,5,25213.0
TXN111182,2025-06-04,North,P004,4,56667,0,226668.0
TXN111183,2025-06-12,North,P005,1,9455,0,9455.0
TXN111184,2025-06-08,North,P013,4,1187,5,4510.6
TXN111185,2025-06-10,North,P014,4,465,0,1860.0
TXN111186,2025-06-07,North,P013,4,1187,5,4510.6
TXN111187,2025-06-01,North,P017,5,326,0,1630.0
TXN111188,2025-06-15,North,P002,3,15427,0,46281.0
TXN111189,2025-06-01,North,P005,1,9455,10,8509.5
TXN111190,2025-06-24,North,P003,2,28854,0,57708.0
TXN111191,2025-06-12,North,P006,5,6059,0,30295.0
TXN111192,2025-06-17,North,P019,4,8382,0,33528.0
TXN111193,2025-06-03,North,P008,1,8440,0,8440.0
TXN111194,2025-06-23,North,P014,2,465,5,883.5
TXN111195,2025-06-11,North,P010,4,1815,0,7260.0
TXN111196,2025-06-27,North,P007,4,10164,0,40656.0
TXN111197,2025-06-06,North,P007,5,10164,0,50820.0
TXN111198,2025-06-17,North,P013,3,1187,15,3026.85
TXN111199,2025-06-18,North,P011,4,2085,5,7923.0
TXN111200,2025-06-11,North,P016,5,574,0,2870.0
TXN111201,2025-06-16,North,P020,1,6635,0,6635.0
TXN111202,2025-06-09,North,P004,5,56667,0,283335.0
TXN111203,2025-06-12,North,P018,5,12532,0,62660.0
TXN111204,2025-06-18,North,P011,3,2085,0,6255.0
TXN111205,2025-06-25,North,P004,2,56667,10,102000.6
TXN111206,2025-06-20,North,P001,4,51189,0,204756.0
TXN111207,2025-06-01,North,P018,3,12532,0,37596.0
TXN111208,2025-06-02,North,P002,5,15427,15,65564.75
TXN111209,2025-06-07,North,P007,4,10164,0,40656.0
TXN111210,2025-06-20,North,P006,3,6059,0,18177.0
TXN111211,2025-06-12,North,P011,1,2085,0,2085.0
TXN111212,2025-06-12,North,P013,1,1187,15,1008.95
TXN111213,2025-06-08,North,P019,4,8382,0,33528.0
TXN111214,2025-06-14,North,P018,5,12532,0,62660.0
TXN111215,2025-06-16,North,P003,3,28854,0,86562.0
TXN111216,2025-06-14,North,P007,4,10164,0,40656.0
